measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,208,Guinea,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,2029047.422214966,2423991.763559458,1608793.468473414
5,Prevalence,206,Gambia,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,431119.578472712,499940.0581631027,359149.32864928164
5,Prevalence,207,Ghana,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,6550037.630533327,7684181.59293206,5391886.572310573
5,Prevalence,204,Chad,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1699563.0937202785,2174717.444466628,1297314.7669719649
5,Prevalence,205,Côte d'Ivoire,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,3726629.747495429,4599866.774446666,2890924.7320701405
5,Prevalence,261,Southern Africa,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,10167955.178313527,13456732.125226803,7560505.795115588
5,Prevalence,254,Northern Africa,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,23548196.16761678,30540409.43683277,17800938.646032326
5,Prevalence,198,Zimbabwe,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,457883.29995925113,613583.5680358585,309754.0423981459
5,Prevalence,203,Cabo Verde,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,140190.53401015903,160640.0886200398,119245.77649511628
5,Prevalence,248,Eastern Africa,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,31784191.078733493,37799484.6608272,26100429.762003813
5,Prevalence,242,Sub-Saharan Africa - WB,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,91416023.63786907,107865446.1056321,75520105.87303048
5,Prevalence,197,Eswatini,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,50785.248153058215,69524.27295411885,35376.88986533848
5,Prevalence,199,Western Sub-Saharan Africa,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,43157381.489014775,49756993.20014541,36619999.191533536
5,Prevalence,200,Benin,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1556702.6939554017,1938717.8172536269,1200599.393175139
5,Prevalence,202,Cameroon,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,5235971.553991871,6211402.11755346,4255673.845538789
5,Prevalence,244,South Asia - WB,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,316636106.97785044,366469643.6181516,263612097.12803975
5,Prevalence,201,Burkina Faso,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,3394559.413073991,4050578.249864471,2708332.147046972
5,Prevalence,196,South Africa,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,3142213.785157784,4064806.5625553736,2339728.816440603
5,Prevalence,243,Middle East & North Africa - WB,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,53691617.12502874,67027918.10449927,42135353.8606972
5,Prevalence,217,Sierra Leone,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1715067.1841992252,1966810.0788284384,1496565.8915810045
5,Prevalence,241,Latin America & Caribbean - WB,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,95265909.33918092,111439047.50674242,79324667.76677619
5,Prevalence,216,Senegal,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,2103346.865605223,2617243.781419245,1650641.8417039146
5,Prevalence,218,Togo,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1067984.7483185865,1333776.7988380785,810238.4210128351
5,Prevalence,240,Europe & Central Asia - WB,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,128161771.09709564,156470215.9661257,101719113.4598799
5,Prevalence,239,East Asia & Pacific - WB,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,330917297.4272617,387596172.6767575,274372330.469986
5,Prevalence,214,Nigeria,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,7420694.124049625,10490208.785851495,5185844.457729549
5,Prevalence,396,San Marino,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,4870.822994694119,6183.650707209965,3704.898903751384
5,Prevalence,215,Sao Tome and Principe,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,32361.930699262823,40012.69203365783,25497.5079707973
5,Prevalence,213,Niger,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1008497.9694470438,1422843.5214170106,717976.786441829
5,Prevalence,212,Mauritania,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,569769.7993997753,699363.621853986,448059.5401246075
5,Prevalence,393,Saint Kitts and Nevis,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,11685.385141775168,14229.830654185009,9287.721226673084
5,Prevalence,367,Monaco,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,7318.8447504059,8831.023509617238,5824.251627979048
5,Prevalence,369,Nauru,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,202.84217705737595,290.9921970308826,137.43415907767667
5,Prevalence,385,Puerto Rico,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,729776.9050306969,853168.527988984,603641.0351462376
5,Prevalence,374,Niue,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,56.58983217899986,78.53884928289946,39.86852562887708
5,Prevalence,376,Northern Mariana Islands,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1921.648833467492,2685.618585405773,1309.648353621193
5,Prevalence,380,Palau,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,699.3052164762022,975.0748834774332,484.9124599592508
5,Prevalence,263,Western Africa,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,35619211.54951083,41249296.50069784,30096574.452363007
5,Prevalence,305,Bermuda,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,16835.4781498904,19408.40909035343,14032.91013895884
5,Prevalence,351,Guam,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,7222.254782262064,9655.57513057944,5114.638772777336
5,Prevalence,320,Cook Islands,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,784.7976009538482,1089.0244186680757,552.3840795713529
5,Prevalence,298,American Samoa,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,6625.530563575183,8167.45871003105,5062.371283698457
5,Prevalence,489,Northern Cape,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,79056.9664478242,107384.86324512024,55882.54790873872
5,Prevalence,488,North-West,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,256368.87211239105,333610.10430192726,182701.41506060827
5,Prevalence,349,Greenland,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,7920.72938046365,10082.828845267402,6031.908590580708
5,Prevalence,487,Mpumalanga,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,380673.7173066933,490879.3633164271,270875.86805105326
5,Prevalence,486,Limpopo,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,236481.15637179805,318021.34621885023,168530.492442704
5,Prevalence,484,Gauteng,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,851616.3645255617,1186717.3458805014,586303.616061371
5,Prevalence,485,KwaZulu-Natal,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,489067.2215479681,675080.5125544181,347455.42220826674
5,Prevalence,482,Eastern Cape,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,294995.3824244701,401496.8125868755,210259.16065114568
5,Prevalence,435,South Sudan,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,596853.9020473176,826296.5445685006,421788.63820560335
5,Prevalence,483,Free State,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,147543.4978089412,203462.93291109655,103265.78681877944
5,Prevalence,433,Northern Ireland,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,129099.380723365,174528.17894466955,93550.33184960284
5,Prevalence,478,World Bank Regions,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1065927382.725296,1233605169.683796,895790774.0575085
5,Prevalence,479,WHO region,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1061756915.06332,1229076990.564984,891663358.2992785
5,Prevalence,434,Scotland,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,388322.65563977184,526758.5445854452,278478.785837459
5,Prevalence,422,United States Virgin Islands,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,20275.658561184817,23563.59133493751,16893.123670644905
5,Prevalence,416,Tuvalu,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,235.62230193798885,327.16400772744043,165.55764242629527
5,Prevalence,413,Tokelau,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,34.68206237664927,47.04006060123099,24.502647075367268
5,Prevalence,537,Indiana,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,784573.3183094858,996276.6005880232,590685.2319557299
5,Prevalence,536,Illinois,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1559447.31775248,1982782.5364027647,1180743.1383154672
5,Prevalence,534,Hawaii,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,187022.91823036305,233602.3666689117,144126.40071955882
5,Prevalence,535,Idaho,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,206503.5831898571,260606.22630385016,156791.08777916376
5,Prevalence,490,Western Cape,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,406410.6066121364,554203.4257531686,284731.1455146811
5,Prevalence,533,Georgia,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1205496.6910435746,1522935.972506789,910541.60504078
5,Prevalence,531,District of Columbia,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,90810.44653907116,113721.05593391634,68649.05385159179
5,Prevalence,530,Delaware,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,126118.6057421814,157618.59440547437,96265.9567955462
5,Prevalence,553,New Jersey,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1209172.5592877218,1522948.232311593,917785.2843138538
5,Prevalence,529,Connecticut,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,527711.3422830574,657630.9945897884,405925.4963333701
5,Prevalence,524,Alaska,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,90882.6589984358,113554.84291598389,69182.08860311988
5,Prevalence,522,Sudan,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,2555375.594445141,3380796.790012326,1823065.0707632692
5,Prevalence,532,Florida,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,3044172.366731349,3789527.851873775,2276362.3280237284
5,Prevalence,552,New Hampshire,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,205158.68643840228,255107.7844872897,157218.03514765037
5,Prevalence,527,California,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,5204288.262057344,6471208.301818185,3907138.856666423
5,Prevalence,551,Nevada,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,365137.28280461166,469523.65793012746,273819.9578636737
5,Prevalence,525,Arizona,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,919950.2589481006,1154589.725758405,694066.5014630791
5,Prevalence,528,Colorado,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,768761.1259996182,949638.6095563428,580145.697820341
5,Prevalence,550,Nebraska,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,228897.32972500083,287815.6218520752,174971.22099153337
5,Prevalence,523,Alabama,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,623135.9782020473,786024.0475006081,465498.6355329732
5,Prevalence,526,Arkansas,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,369308.29664021527,465349.60497919365,277200.5769575096
5,Prevalence,549,Montana,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,146897.83167523623,183772.12661425225,111499.1842109284
5,Prevalence,548,Missouri,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,726097.160019236,922897.127437204,547164.1106291332
5,Prevalence,546,Minnesota,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,717813.2824195295,900567.0371769583,542915.1608865532
5,Prevalence,547,Mississippi,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,319004.1957259737,413119.2303888215,235508.92187724667
5,Prevalence,545,Michigan,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1249580.8896137483,1596981.8558814053,944814.4613467172
5,Prevalence,544,Massachusetts,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,933347.932761636,1163501.0204385794,707280.5070167296
5,Prevalence,541,Louisiana,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,562958.5871959296,709520.2334940792,420988.1586923111
5,Prevalence,542,Maine,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,181772.21476167665,229032.32115058484,138636.37662613275
5,Prevalence,543,Maryland,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,775458.9283714556,987266.6969602038,587060.6259602366
5,Prevalence,540,Kentucky,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,502358.7692926797,639367.1398909253,373489.3701435512
5,Prevalence,539,Kansas,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,366301.4485435561,454729.72455135896,279558.1922409729
5,Prevalence,558,Ohio,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1433940.8080064151,1811026.89234454,1093821.8022023863
5,Prevalence,568,Vermont,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,92760.48435573834,116790.80653648169,69757.10323583483
5,Prevalence,567,Utah,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,320146.782915858,411798.8383690658,240467.22379627608
5,Prevalence,538,Iowa,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,338528.4863908332,493825.2728629366,209652.69988489116
5,Prevalence,566,Texas,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,3524571.1267916057,4421619.396270178,2646059.7494944283
5,Prevalence,569,Virginia,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1069536.5736913988,1350068.9451429602,809475.3146515271
5,Prevalence,562,Rhode Island,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,143770.4131551434,181112.57074524843,108878.1911240856
5,Prevalence,565,Tennessee,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,785193.3194329999,991790.8442227204,581930.2961015983
5,Prevalence,560,Oregon,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,542922.7233278881,681939.955860215,411313.0154438344
5,Prevalence,557,North Dakota,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,93293.92983172716,116724.10783167485,71547.13637038649
5,Prevalence,563,South Carolina,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,609254.7409863167,780273.7778969808,465621.0350576424
5,Prevalence,564,South Dakota,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,104575.7411221652,130829.55845362798,79921.43232353401
5,Prevalence,559,Oklahoma,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,475751.3647207232,600180.6006511021,358193.2227766037
5,Prevalence,556,North Carolina,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1448478.1004811702,1782267.0770697058,1108644.6449233214
5,Prevalence,561,Pennsylvania,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1772233.4497007793,2204573.200523831,1341600.2925406448
5,Prevalence,4644,Baja California,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,620574.0184798129,765028.8337695779,484118.3520636642
5,Prevalence,554,New Mexico,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,247555.37673937363,312268.2546682842,188765.1547659711
5,Prevalence,4643,Aguascalientes,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,212560.4219019024,262573.7130193111,165213.858550791
5,Prevalence,555,New York,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,3391636.685166717,4070892.782877985,2726906.4341945
5,Prevalence,4636,Wales,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,225460.05023956168,303166.65013599454,165173.97644450708
5,Prevalence,4625,South East England,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,917771.2633620416,1223154.037661994,647313.0155548546
5,Prevalence,4626,South West England,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,524397.1830769825,645500.9806302486,406124.5132271363
5,Prevalence,4624,Greater London,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,691245.1896974023,886752.0572372631,524551.8368932919
5,Prevalence,4623,East of England,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,517184.53476445575,675016.2057526576,383297.1456835873
5,Prevalence,4621,East Midlands,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,386633.28993474174,507208.63451697485,280913.8017106047
5,Prevalence,4619,North West England,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,575682.0793709765,761674.5819659708,421129.93721336056
5,Prevalence,4622,West Midlands,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,454442.7690760313,596911.4893625575,332952.15672426
5,Prevalence,4620,Yorkshire and the Humber,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,428837.00167732633,561823.7172759168,313788.9615471516
5,Prevalence,4657,México,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,2663100.0014587594,3275445.3556577293,2090448.0700153236
5,Prevalence,4659,Morelos,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,311251.8294402006,379741.4829463327,244681.3458269515
5,Prevalence,4655,Hidalgo,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,466141.65469479415,574837.1609278133,364182.6936966362
5,Prevalence,573,Wyoming,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,75324.21322636901,92921.62909848128,57176.99393347222
5,Prevalence,4656,Jalisco,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1301948.9358530226,1583095.9265160984,1023122.9182974251
5,Prevalence,4652,Durango,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,267038.7049212668,329104.1364133623,209682.40990128665
5,Prevalence,4658,Michoacán de Ocampo,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,690052.0052295391,844780.982535944,544814.5230561765
5,Prevalence,4654,Guerrero,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,475135.9648544789,590230.7663418334,369479.7929098507
5,Prevalence,571,West Virginia,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,207850.21403037655,265763.30393423967,155293.40570520514
5,Prevalence,4618,North East England,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,209175.04583818972,275668.9867877282,153253.9421032604
5,Prevalence,4660,Nayarit,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,195985.83664529945,226661.93408204956,164689.63016066008
5,Prevalence,4651,Mexico City,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1738419.7122321916,2107043.352938614,1378592.1707031073
5,Prevalence,4653,Guanajuato,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,955649.3746430348,1097858.3022627395,806641.4739001938
5,Prevalence,572,Wisconsin,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,584699.1695362913,866878.8452601141,385675.88893780776
5,Prevalence,570,Washington,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,974144.3254092676,1231892.3202401337,736843.1712946221
5,Prevalence,4650,Chihuahua,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,587575.0565457138,721212.2645182996,455220.8677615232
5,Prevalence,4648,Colima,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,118513.29703874837,145627.7649292229,92151.68640287092
5,Prevalence,4649,Chiapas,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,681887.7848220143,863186.8156579395,524439.9323764913
5,Prevalence,4647,Coahuila,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,510045.7868089201,590843.1434382664,430829.8096047555
5,Prevalence,4710,North Sumatra,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,2129093.2732936563,2665845.1107367417,1586940.9849564224
5,Prevalence,4646,Campeche,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,143636.1381881346,174984.55302999268,111736.43337044696
5,Prevalence,4709,Aceh,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,749504.8586291445,934711.5480939802,562039.0659748858
5,Prevalence,4674,Zacatecas,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,246599.9743422545,301904.16006765305,189776.39020782892
5,Prevalence,4645,Baja California Sur,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,137503.1827286789,168750.45427142095,105830.65112011248
5,Prevalence,4673,Yucatán,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,387973.4760137376,474222.17894015234,294816.24677950103
5,Prevalence,4672,Veracruz de Ignacio de la Llave,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1327116.7641846004,1618759.4139860566,1012829.1856198407
5,Prevalence,4671,Tlaxcala,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,205492.0078516917,252142.3866568658,155733.9270619275
5,Prevalence,4669,Tabasco,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,378535.5183443976,464605.573949732,289960.38283396
5,Prevalence,4726,Bali,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,683393.3084052643,842999.4656697973,514136.4337782565
5,Prevalence,4670,Tamaulipas,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,602015.7658918418,729106.203182404,475531.7253391348
5,Prevalence,4668,Sonora,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,505138.20410379657,612865.5260426856,392523.4218331474
5,Prevalence,4725,Banten,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1704702.2412946187,2139378.385724753,1256759.1112314966
5,Prevalence,4667,Sinaloa,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,510407.58818840166,618504.1409020219,400955.21817912254
5,Prevalence,4724,East Java,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,6645772.680449073,8212522.621689185,5133495.186505626
5,Prevalence,4722,Central Java,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,5596490.413473216,6915568.065081671,4219899.037248052
5,Prevalence,4664,Querétaro,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,399956.2159522945,490393.0188791053,309338.830841922
5,Prevalence,4723,Yogyakarta,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,583323.7615883186,719799.7357585786,449596.8691119662
5,Prevalence,4665,Quintana Roo,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,309769.8996298689,380912.7988482887,236120.97920562048
5,Prevalence,4666,San Luis Potosí,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,448678.43650972086,550445.9272667185,343365.12180599786
5,Prevalence,4662,Oaxaca,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,612194.1485336444,746863.994391988,466006.9840126105
5,Prevalence,4663,Puebla,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,985303.2123130304,1209798.8499572235,752580.5027699657
5,Prevalence,4720,Jakarta,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1938967.8193590164,2343855.500879379,1525489.524576012
5,Prevalence,4661,Nuevo León,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,956493.2822005362,1163814.941729602,755340.7203593287
5,Prevalence,4719,North Kalimantan,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,126228.09773434052,152992.74039861688,98703.41478541234
5,Prevalence,4718,Riau Islands,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,336999.0602322448,418948.6191650992,258480.8497653561
5,Prevalence,4721,West Java,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,7319783.622456628,9111197.081770342,5554314.824031463
5,Prevalence,4716,Lampung,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1304053.4709381305,1638853.729595691,960125.2926718874
5,Prevalence,4717,Bangka-Belitung Islands,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,223080.23466542817,278229.5257542562,166217.3910505562
5,Prevalence,4714,South Sumatra,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1263483.619649654,1564210.085851431,962029.1275478536
5,Prevalence,4713,Jambi,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,513116.8321143917,641783.8001535726,379614.44534474966
5,Prevalence,4715,Bengkulu,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,278443.73966766166,349574.2738870841,205163.08468711784
5,Prevalence,4742,Papua,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,667260.8967615356,838053.2533820753,494680.66267117474
5,Prevalence,4712,Riau,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1036151.0132382744,1260657.2191626653,789229.3880997491
5,Prevalence,4741,West Papua,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,175461.07198795915,218285.8069417037,131158.74870989157
5,Prevalence,4738,West Sulawesi,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,178256.96410258778,225656.5948858203,129131.90452508508
5,Prevalence,4740,North Maluku,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,151374.17833503446,194072.43767743872,110269.5108636817
5,Prevalence,4737,Gorontalo,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,152767.60024304222,193741.72030113297,112440.07326102308
5,Prevalence,4730,Central Kalimantan,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,396439.3911440896,494239.1965546375,294166.6187785759
5,Prevalence,4739,Maluku,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,221976.58153291084,283567.5124941198,159106.0041607378
5,Prevalence,4736,Southeast Sulawesi,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,346853.5313071954,435227.2700368542,256515.9224506268
5,Prevalence,4729,West Kalimantan,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,767006.4679730233,954147.0883764448,567891.6201293359
5,Prevalence,4711,West Sumatra,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,816114.8452365942,1010820.958355761,621996.2538875819
5,Prevalence,4728,East Nusa Tenggara,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,625530.3404868122,796636.3544536557,461135.6916999408
5,Prevalence,4734,Central Sulawesi,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,410537.4358334888,514748.9079906866,304313.5446641409
5,Prevalence,4732,East Kalimantan,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,673570.4150588134,814632.8527621455,529171.7496352114
5,Prevalence,4733,North Sulawesi,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,400761.6926086192,492575.8901410457,304103.64707059134
5,Prevalence,4731,South Kalimantan,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,578819.6855437193,721896.029729955,433091.8543017496
5,Prevalence,4761,Mato Grosso do Sul,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,423445.19760428136,530496.8806916045,323195.6403935667
5,Prevalence,4762,Mato Grosso,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,547215.5185019,681445.3676454965,420844.1925351509
5,Prevalence,4735,South Sulawesi,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1301439.7332215928,1609310.7717360929,971300.3006986412
5,Prevalence,4727,West Nusa Tenggara,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,717919.8220418801,898733.2274230241,534639.6048409989
5,Prevalence,4760,Minas Gerais,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,3306164.44878327,4130817.811386307,2512189.3896616874
5,Prevalence,4759,Maranhão,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,890954.077237627,1135359.0764020449,661931.5372050186
5,Prevalence,4757,Espírito Santo,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,637509.0147365282,793695.7252457491,488635.9307143471
5,Prevalence,4758,Goiás,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,1040543.2876057052,1300766.2874786044,787350.8592642919
5,Prevalence,4756,Distrito Federal,3,Both,22,All ages,683,Periodontal diseases,1,Number,2021,525814.2032232225,638576.7960472703,408893.6522832214
